route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
51B-142,1708FA-D2-Sunday-02,5622787,"ROCKRIDGE BART",1,792421,51B0089
51B-142,1708FA-D2-Sunday-02,5622788,"ROCKRIDGE BART",1,792419,51B0089
51B-142,1708FA-D2-Sunday-02,5622789,"ROCKRIDGE BART",1,792417,51B0089
51B-142,1708FA-D2-Sunday-02,5622790,"ROCKRIDGE BART",1,792415,51B0089
51B-142,1708FA-D2-Sunday-02,5622791,"BERKELEY AMTRAK",0,792419,51B0087
51B-142,1708FA-D2-Sunday-02,5622792,"BERKELEY AMTRAK",0,792416,51B0087
51B-142,1708FA-D2-Sunday-02,5622793,"BERKELEY AMTRAK",0,792420,51B0087
51B-142,1708FA-D2-Sunday-02,5622794,"ROCKRIDGE BART",1,792421,51B0089
51B-142,1708FA-D2-Sunday-02,5622795,"ROCKRIDGE BART",1,792415,51B0089
51B-142,1708FA-D2-Sunday-02,5622803,"ROCKRIDGE BART",1,792415,51B0089
51B-142,1708FA-D2-Sunday-02,5622805,"BERKELEY AMTRAK",0,792417,51B0087
51B-142,1708FA-D2-Sunday-02,5622806,"BERKELEY AMTRAK",0,792416,51B0087
51B-142,1708FA-D2-Sunday-02,5622807,"BERKELEY AMTRAK",0,792419,51B0087
51B-142,1708FA-D2-Sunday-02,5622808,"BERKELEY AMTRAK",0,792415,51B0087
51B-142,1708FA-D2-Sunday-02,5622809,"BERKELEY AMTRAK",0,792416,51B0087
51B-142,1708FA-D2-Sunday-02,5622810,"BERKELEY AMTRAK",0,792418,51B0087
51B-142,1708FA-D2-Sunday-02,5622811,"ROCKRIDGE BART",1,792416,51B0089
51B-142,1708FA-D2-Sunday-02,5622812,"ROCKRIDGE BART",1,792419,51B0089
51B-142,1708FA-D2-Sunday-02,5622813,"ROCKRIDGE BART",1,792415,51B0089
51B-142,1708FA-D2-Sunday-02,5622814,"ROCKRIDGE BART",1,792416,51B0089
51B-142,1708FA-D2-Sunday-02,5622815,"ROCKRIDGE BART",1,792418,51B0089
51B-142,1708FA-D2-Sunday-02,5622816,"ROCKRIDGE BART",1,792415,51B0089
51B-142,1708FA-D2-Sunday-02,5622817,"ROCKRIDGE BART",1,792418,51B0089
51B-142,1708FA-D2-Sunday-02,5622818,"ROCKRIDGE BART",1,792417,51B0089
51B-142,1708FA-D2-Sunday-02,5622819,"ROCKRIDGE BART",1,792419,51B0089
51B-142,1708FA-D2-Sunday-02,5622820,"BERKELEY AMTRAK",0,792415,51B0087
51B-142,1708FA-D2-Sunday-02,5622821,"BERKELEY AMTRAK",0,792418,51B0087
51B-142,1708FA-D2-Sunday-02,5622822,"BERKELEY AMTRAK",0,792417,51B0087
51B-142,1708FA-D2-Sunday-02,5622823,"BERKELEY AMTRAK",0,792419,51B0087
51B-142,1708FA-D2-Sunday-02,5622826,"BERKELEY AMTRAK",0,792415,51B0087
51B-142,1708FA-D2-Sunday-02,5622827,"BERKELEY AMTRAK",0,787350,51B0087
51B-142,1708FA-D2-Sunday-02,5622828,"ROCKRIDGE BART",1,787350,51B0089
51B-142,1708FA-D2-Sunday-02,5622829,"ROCKRIDGE BART",1,787350,51B0089
19-142,1708FA-D2-Sunday-02,5625669,"DOWNTOWN OAKLAND",1,793010,190106
19-142,1708FA-D2-Sunday-02,5625670,"DOWNTOWN OAKLAND",1,793009,190111
19-142,1708FA-D2-Sunday-02,5625671,"FRUITVALE BART",0,793009,190107
19-142,1708FA-D2-Sunday-02,5625672,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625673,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625674,"DOWNTOWN OAKLAND",1,793009,190111
19-142,1708FA-D2-Sunday-02,5625675,"FRUITVALE BART",0,793010,190107
19-142,1708FA-D2-Sunday-02,5625676,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625677,"DOWNTOWN OAKLAND",1,793010,190111
19-142,1708FA-D2-Sunday-02,5625678,"FRUITVALE BART",0,793010,190107
19-142,1708FA-D2-Sunday-02,5625679,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625680,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625681,"FRUITVALE BART",0,793009,190107
19-142,1708FA-D2-Sunday-02,5625682,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625683,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625684,"DOWNTOWN OAKLAND",1,793010,190111
19-142,1708FA-D2-Sunday-02,5625685,"FRUITVALE BART",0,793009,190107
19-142,1708FA-D2-Sunday-02,5625686,"DOWNTOWN OAKLAND",1,793009,190111
19-142,1708FA-D2-Sunday-02,5625687,"FRUITVALE BART",0,793010,190107
19-142,1708FA-D2-Sunday-02,5625688,"FRUITVALE BART",0,793009,190107
19-142,1708FA-D2-Sunday-02,5625689,"FRUITVALE BART",0,793010,190107
19-142,1708FA-D2-Sunday-02,5625690,"DOWNTOWN OAKLAND",1,793009,190111
19-142,1708FA-D2-Sunday-02,5625691,"DOWNTOWN OAKLAND",1,793010,190111
19-142,1708FA-D2-Sunday-02,5625692,"FRUITVALE BART",0,793010,190107
19-142,1708FA-D2-Sunday-02,5625693,"FRUITVALE BART",0,793010,190107
19-142,1708FA-D2-Sunday-02,5625694,"DOWNTOWN OAKLAND",1,793010,190111
19-142,1708FA-D2-Sunday-02,5625695,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625696,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625697,"FRUITVALE BART",0,793009,190105
19-142,1708FA-D2-Sunday-02,5625698,"DOWNTOWN OAKLAND",1,793010,190111
19-142,1708FA-D2-Sunday-02,5625699,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625700,"DOWNTOWN OAKLAND",1,793009,190106
19-142,1708FA-D2-Sunday-02,5625701,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625702,"DOWNTOWN OAKLAND",1,793010,190111
19-142,1708FA-D2-Sunday-02,5625703,"DOWNTOWN OAKLAND",1,793010,190111
19-142,1708FA-D2-Sunday-02,5625704,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625705,"DOWNTOWN OAKLAND",1,793009,190111
19-142,1708FA-D2-Sunday-02,5625706,"DOWNTOWN OAKLAND",1,793009,190111
19-142,1708FA-D2-Sunday-02,5625707,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625708,"FRUITVALE BART",0,793009,190107
19-142,1708FA-D2-Sunday-02,5625709,"DOWNTOWN OAKLAND",1,793009,190111
19-142,1708FA-D2-Sunday-02,5625710,"FRUITVALE BART",0,793010,190107
19-142,1708FA-D2-Sunday-02,5625711,"FRUITVALE BART",0,793009,190107
19-142,1708FA-D2-Sunday-02,5625712,"FRUITVALE BART",0,793010,190105
19-142,1708FA-D2-Sunday-02,5625713,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625714,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625715,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625716,"DOWNTOWN OAKLAND",1,793009,190111
19-142,1708FA-D2-Sunday-02,5625717,"DOWNTOWN OAKLAND",1,793010,190111
19-142,1708FA-D2-Sunday-02,5625718,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625719,"FRUITVALE BART",0,793009,190107
19-142,1708FA-D2-Sunday-02,5625720,"DOWNTOWN OAKLAND",1,793010,190111
19-142,1708FA-D2-Sunday-02,5625721,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625722,"FRUITVALE BART",0,793009,190107
19-142,1708FA-D2-Sunday-02,5625723,"FRUITVALE BART",0,793009,190107
19-142,1708FA-D2-Sunday-02,5625724,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625725,"FRUITVALE BART",0,793010,190107
19-142,1708FA-D2-Sunday-02,5625726,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625727,"FRUITVALE BART",0,793010,190107
19-142,1708FA-D2-Sunday-02,5625728,"DOWNTOWN OAKLAND",1,793008,190111
19-142,1708FA-D2-Sunday-02,5625729,"DOWNTOWN OAKLAND",1,793010,190111
19-142,1708FA-D2-Sunday-02,5625730,"FRUITVALE BART",0,793008,190107
19-142,1708FA-D2-Sunday-02,5625731,"DOWNTOWN OAKLAND",1,793009,190111
19-142,1708FA-D2-Sunday-02,5625732,"DOWNTOWN OAKLAND",1,793009,190111
19-142,1708FA-D2-Sunday-02,5625733,"FRUITVALE BART",0,793009,190107
19-142,1708FA-D2-Sunday-02,5625734,"FRUITVALE BART",0,793010,190107
604-142,1708FA-D2WACKY-Weekday-01-BENTon,5582129,"BERKELEY BART",1,784957,6040037
680-142,1708FA-D2WACKY-Weekday-01-BISHon,5582140,"TO LAKESHORE AV",1,784961,6800002
72M-142,1708FA-D2WACKY-Weekday-01-DEJNon,5627777,"POINT RICHMOND",0,793408,72M0145
605-142,1708FA-D2WACKY-Weekday-01-HEADon,5582132,"BERKELEY BART",1,784958,6050013
606-142,1708FA-D2WACKY-Weekday-01-HEADon,5582134,"PIEDMONT",1,784959,6060024
604-142,1708FA-D2WACKY-Weekday-01-HEADon,5638460,"BERKELEY BART",1,796308,6040033
604-142,1708FA-D2WACKY-Weekday-01-HEBRon,5582123,"BERKELEY BART",1,784955,6040034
33-142,1708FA-D2WACKY-Weekday-01-OAKLon,5582147,"PIEDMONT",1,784965,330014
J-142,1708FA-D2-Weekday-02,5593562,"BERKELEY",0,787023,J0078
J-142,1708FA-D2-Weekday-02,5593563,"BERKELEY",0,787081,J0078
J-142,1708FA-D2-Weekday-02,5593564,"BERKELEY",0,787036,J0078
J-142,1708FA-D2-Weekday-02,5593565,"BERKELEY",0,793610,J0078
J-142,1708FA-D2-Weekday-02,5593566,"BERKELEY",0,787137,J0078
J-142,1708FA-D2-Weekday-02,5593567,"BERKELEY",0,787198,J0078
J-142,1708FA-D2-Weekday-02,5593568,"BERKELEY",0,787137,J0078
J-142,1708FA-D2-Weekday-02,5593569,"SAN FRANCISCO",1,787010,J0066
J-142,1708FA-D2-Weekday-02,5593570,"SAN FRANCISCO",1,787070,J0066
J-142,1708FA-D2-Weekday-02,5593571,"SAN FRANCISCO",1,787011,J0066
J-142,1708FA-D2-Weekday-02,5593572,"SAN FRANCISCO",1,787010,J0066
J-142,1708FA-D2-Weekday-02,5593573,"SAN FRANCISCO",1,787030,J0066
65-142,1708FA-D2-Weekday-02,5593574,"EUCLID",1,787008,650083
65-142,1708FA-D2-Weekday-02,5593575,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593576,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593577,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593578,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593579,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593580,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593581,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593582,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593583,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593584,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593585,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593586,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593587,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593588,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593589,"EUCLID",1,787009,650083
65-142,1708FA-D2-Weekday-02,5593590,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593591,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593592,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593593,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593594,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593595,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593596,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593597,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593598,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593599,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593600,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593601,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593602,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593603,"EUCLID",1,787008,650082
65-142,1708FA-D2-Weekday-02,5593604,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593605,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593606,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593607,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593608,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593609,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593610,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593611,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593612,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593613,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593614,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593615,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593616,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593617,"EUCLID",0,787008,650081
65-142,1708FA-D2-Weekday-02,5593618,"EUCLID",0,787008,650080
65-142,1708FA-D2-Weekday-02,5593619,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593620,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593621,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593622,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593623,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593624,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593625,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593626,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593627,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593628,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593629,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593630,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593631,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593632,"EUCLID",0,787009,650080
65-142,1708FA-D2-Weekday-02,5593633,"EUCLID",0,787009,650080
88-142,1708FA-D2-Weekday-02,5593634,"BERKELEY BART",0,787047,880118
88-142,1708FA-D2-Weekday-02,5593635,"LAKE MERRITT BART",1,787029,880117
88-142,1708FA-D2-Weekday-02,5593636,"LAKE MERRITT BART",1,787047,880117
88-142,1708FA-D2-Weekday-02,5593637,"BERKELEY BART",0,787050,880118
88-142,1708FA-D2-Weekday-02,5593638,"LAKE MERRITT BART",1,787050,880117
88-142,1708FA-D2-Weekday-02,5593639,"BERKELEY BART",0,787069,880118
88-142,1708FA-D2-Weekday-02,5593640,"LAKE MERRITT BART",1,791108,880117
88-142,1708FA-D2-Weekday-02,5593641,"BERKELEY BART",0,791109,880118
88-142,1708FA-D2-Weekday-02,5593642,"LAKE MERRITT BART",1,791109,880117
88-142,1708FA-D2-Weekday-02,5593643,"BERKELEY BART",0,787029,880118
88-142,1708FA-D2-Weekday-02,5593644,"LAKE MERRITT BART",1,787029,880117
88-142,1708FA-D2-Weekday-02,5593645,"BERKELEY BART",0,787050,880118
88-142,1708FA-D2-Weekday-02,5593646,"BERKELEY BART",0,791108,880118
88-142,1708FA-D2-Weekday-02,5593647,"LAKE MERRITT BART",1,787047,880117
88-142,1708FA-D2-Weekday-02,5593648,"BERKELEY BART",0,787069,880118
88-142,1708FA-D2-Weekday-02,5593649,"BERKELEY BART",0,793612,880118
88-142,1708FA-D2-Weekday-02,5593650,"LAKE MERRITT BART",1,791108,880117
88-142,1708FA-D2-Weekday-02,5593651,"LAKE MERRITT BART",1,787069,880117
88-142,1708FA-D2-Weekday-02,5593652,"LAKE MERRITT BART",1,787047,880117
88-142,1708FA-D2-Weekday-02,5593653,"BERKELEY BART",0,791108,880118
88-142,1708FA-D2-Weekday-02,5593654,"LAKE MERRITT BART",1,791111,880117
88-142,1708FA-D2-Weekday-02,5593655,"BERKELEY BART",0,791109,880118
88-142,1708FA-D2-Weekday-02,5593656,"LAKE MERRITT BART",1,787048,880117
88-142,1708FA-D2-Weekday-02,5593657,"BERKELEY BART",0,787047,880118
88-142,1708FA-D2-Weekday-02,5593658,"LAKE MERRITT BART",1,787050,880117
88-142,1708FA-D2-Weekday-02,5593659,"BERKELEY BART",0,791111,880118
88-142,1708FA-D2-Weekday-02,5593660,"LAKE MERRITT BART",1,787069,880117
88-142,1708FA-D2-Weekday-02,5593661,"BERKELEY BART",0,787050,880118
88-142,1708FA-D2-Weekday-02,5593662,"LAKE MERRITT BART",1,791109,880117
88-142,1708FA-D2-Weekday-02,5593663,"BERKELEY BART",0,791108,880118
88-142,1708FA-D2-Weekday-02,5593664,"LAKE MERRITT BART",1,791111,880117
88-142,1708FA-D2-Weekday-02,5593665,"BERKELEY BART",0,787069,880118
88-142,1708FA-D2-Weekday-02,5593666,"LAKE MERRITT BART",1,787048,880117
88-142,1708FA-D2-Weekday-02,5593667,"BERKELEY BART",0,787047,880118
88-142,1708FA-D2-Weekday-02,5593668,"BERKELEY BART",0,791111,880118
88-142,1708FA-D2-Weekday-02,5593669,"LAKE MERRITT BART",1,787050,880117
88-142,1708FA-D2-Weekday-02,5593670,"LAKE MERRITT BART",1,787069,880117
88-142,1708FA-D2-Weekday-02,5593671,"BERKELEY BART",0,787050,880118
88-142,1708FA-D2-Weekday-02,5593672,"LAKE MERRITT BART",1,787047,880117
88-142,1708FA-D2-Weekday-02,5593673,"BERKELEY BART",0,791109,880118
88-142,1708FA-D2-Weekday-02,5593674,"LAKE MERRITT BART",1,791111,880117
88-142,1708FA-D2-Weekday-02,5593675,"BERKELEY BART",0,787047,880118
88-142,1708FA-D2-Weekday-02,5593676,"LAKE MERRITT BART",1,787050,880117
88-142,1708FA-D2-Weekday-02,5593677,"BERKELEY BART",0,791111,880118
88-142,1708FA-D2-Weekday-02,5593678,"LAKE MERRITT BART",1,791108,880117
88-142,1708FA-D2-Weekday-02,5593679,"BERKELEY BART",0,791108,880118
88-142,1708FA-D2-Weekday-02,5593680,"LAKE MERRITT BART",1,791109,880117
88-142,1708FA-D2-Weekday-02,5593681,"BERKELEY BART",0,791109,880118
88-142,1708FA-D2-Weekday-02,5593682,"LAKE MERRITT BART",1,787050,880117
88-142,1708FA-D2-Weekday-02,5593683,"LAKE MERRITT BART",1,791109,880117
88-142,1708FA-D2-Weekday-02,5593684,"BERKELEY BART",0,787050,880118
88-142,1708FA-D2-Weekday-02,5593685,"LAKE MERRITT BART",1,791111,880117
88-142,1708FA-D2-Weekday-02,5593686,"LAKE MERRITT BART",1,787047,880117
88-142,1708FA-D2-Weekday-02,5593687,"LAKE MERRITT BART",1,791109,880117
88-142,1708FA-D2-Weekday-02,5593688,"BERKELEY BART",0,787048,880118
88-142,1708FA-D2-Weekday-02,5593689,"BERKELEY BART",0,791108,880118
88-142,1708FA-D2-Weekday-02,5593690,"LAKE MERRITT BART",1,787050,880117
88-142,1708FA-D2-Weekday-02,5593691,"LAKE MERRITT BART",1,787069,880117
88-142,1708FA-D2-Weekday-02,5593692,"LAKE MERRITT BART",1,791108,880117
88-142,1708FA-D2-Weekday-02,5593693,"LAKE MERRITT BART",1,787050,880117
88-142,1708FA-D2-Weekday-02,5593694,"BERKELEY BART",0,787069,880118
88-142,1708FA-D2-Weekday-02,5593695,"BERKELEY BART",0,791111,880118
88-142,1708FA-D2-Weekday-02,5593696,"LAKE MERRITT BART",1,787047,880117
88-142,1708FA-D2-Weekday-02,5593697,"BERKELEY BART",0,787050,880118
88-142,1708FA-D2-Weekday-02,5593698,"LAKE MERRITT BART",1,791109,880117
88-142,1708FA-D2-Weekday-02,5593699,"BERKELEY BART",0,791109,880118
88-142,1708FA-D2-Weekday-02,5593700,"LAKE MERRITT BART",1,787069,880117
88-142,1708FA-D2-Weekday-02,5593701,"LAKE MERRITT BART",1,791108,880117
88-142,1708FA-D2-Weekday-02,5593702,"LAKE MERRITT BART",1,791108,880117
88-142,1708FA-D2-Weekday-02,5593703,"LAKE MERRITT BART",1,787050,880117
88-142,1708FA-D2-Weekday-02,5593704,"LAKE MERRITT BART",1,787047,880117
88-142,1708FA-D2-Weekday-02,5593705,"LAKE MERRITT BART",1,791109,880117
88-142,1708FA-D2-Weekday-02,5593706,"LAKE MERRITT BART",1,787069,880117
88-142,1708FA-D2-Weekday-02,5593707,"BERKELEY BART",0,787047,880118
88-142,1708FA-D2-Weekday-02,5593708,"BERKELEY BART",0,787047,880118
88-142,1708FA-D2-Weekday-02,5593709,"LAKE MERRITT BART",1,791108,880117
88-142,1708FA-D2-Weekday-02,5593710,"LAKE MERRITT BART",1,787069,880117
88-142,1708FA-D2-Weekday-02,5593711,"LAKE MERRITT BART",1,791109,880117
88-142,1708FA-D2-Weekday-02,5593712,"LAKE MERRITT BART",1,787047,880117
88-142,1708FA-D2-Weekday-02,5593713,"LAKE MERRITT BART",1,787050,880117
88-142,1708FA-D2-Weekday-02,5593714,"BERKELEY BART",0,787047,880118
88-142,1708FA-D2-Weekday-02,5593715,"BERKELEY BART",0,787050,880118
88-142,1708FA-D2-Weekday-02,5593716,"BERKELEY BART",0,787069,880118
88-142,1708FA-D2-Weekday-02,5593717,"BERKELEY BART",0,791109,880118
88-142,1708FA-D2-Weekday-02,5593718,"BERKELEY BART",0,787047,880118
88-142,1708FA-D2-Weekday-02,5593719,"BERKELEY BART",0,787050,880118
88-142,1708FA-D2-Weekday-02,5593720,"BERKELEY BART",0,791108,880118
88-142,1708FA-D2-Weekday-02,5593721,"BERKELEY BART",0,787069,880118
88-142,1708FA-D2-Weekday-02,5593722,"BERKELEY BART",0,791109,880118
88-142,1708FA-D2-Weekday-02,5593723,"BERKELEY BART",0,787047,880118
88-142,1708FA-D2-Weekday-02,5593724,"BERKELEY BART",0,787050,880118
88-142,1708FA-D2-Weekday-02,5593725,"BERKELEY BART",0,791108,880118
88-142,1708FA-D2-Weekday-02,5593726,"BERKELEY BART",0,787069,880118
88-142,1708FA-D2-Weekday-02,5593727,"BERKELEY BART",0,791109,880118
52-142,1708FA-D2-Weekday-02,5593728,"U.C. VILLAGE",0,787031,520100
52-142,1708FA-D2-Weekday-02,5593729,"U.C. CAMPUS",1,787034,520102
52-142,1708FA-D2-Weekday-02,5593730,"U.C. CAMPUS",1,787031,520102
52-142,1708FA-D2-Weekday-02,5593731,"U.C. CAMPUS",1,787040,520102
52-142,1708FA-D2-Weekday-02,5593732,"U.C. CAMPUS",1,787032,520102
52-142,1708FA-D2-Weekday-02,5593733,"U.C. CAMPUS",1,787034,520102
52-142,1708FA-D2-Weekday-02,5593734,"U.C. CAMPUS",1,787031,520102
52-142,1708FA-D2-Weekday-02,5593735,"U.C. CAMPUS",1,787040,520102
52-142,1708FA-D2-Weekday-02,5593736,"U.C. VILLAGE",0,787040,520100
52-142,1708FA-D2-Weekday-02,5593737,"U.C. VILLAGE",0,787033,520100
52-142,1708FA-D2-Weekday-02,5593738,"U.C. VILLAGE",0,787032,520100
52-142,1708FA-D2-Weekday-02,5593739,"U.C. VILLAGE",0,787033,520100
52-142,1708FA-D2-Weekday-02,5593740,"U.C. VILLAGE",0,787040,520100
52-142,1708FA-D2-Weekday-02,5593741,"U.C. VILLAGE",0,787032,520100
52-142,1708FA-D2-Weekday-02,5593742,"U.C. CAMPUS",1,787031,520102
52-142,1708FA-D2-Weekday-02,5593743,"U.C. CAMPUS",1,787033,520102
52-142,1708FA-D2-Weekday-02,5593744,"U.C. CAMPUS",1,787032,520102
52-142,1708FA-D2-Weekday-02,5593745,"U.C. CAMPUS",1,787034,520102
52-142,1708FA-D2-Weekday-02,5593746,"U.C. VILLAGE",0,787033,520100
52-142,1708FA-D2-Weekday-02,5593747,"U.C. VILLAGE",0,787032,520100
52-142,1708FA-D2-Weekday-02,5593748,"U.C. VILLAGE",0,787033,520099
52-142,1708FA-D2-Weekday-02,5593749,"U.C. CAMPUS",1,787031,520101
52-142,1708FA-D2-Weekday-02,5593750,"U.C. CAMPUS",1,787031,520101
52-142,1708FA-D2-Weekday-02,5593751,"U.C. CAMPUS",1,787032,520101
52-142,1708FA-D2-Weekday-02,5593752,"U.C. CAMPUS",1,787032,520101
52-142,1708FA-D2-Weekday-02,5593753,"U.C. CAMPUS",1,787034,520101
52-142,1708FA-D2-Weekday-02,5593754,"U.C. CAMPUS",1,787041,520101
52-142,1708FA-D2-Weekday-02,5593755,"U.C. CAMPUS",1,787033,520101
52-142,1708FA-D2-Weekday-02,5593756,"U.C. CAMPUS",1,787031,520101
52-142,1708FA-D2-Weekday-02,5593757,"U.C. CAMPUS",1,787034,520101
52-142,1708FA-D2-Weekday-02,5593758,"U.C. CAMPUS",1,787033,520101
52-142,1708FA-D2-Weekday-02,5593759,"U.C. CAMPUS",1,787031,520101
52-142,1708FA-D2-Weekday-02,5593760,"U.C. CAMPUS",1,787032,520101
52-142,1708FA-D2-Weekday-02,5593761,"U.C. CAMPUS",1,787033,520101
52-142,1708FA-D2-Weekday-02,5593762,"U.C. VILLAGE",0,787032,520099
52-142,1708FA-D2-Weekday-02,5593763,"U.C. VILLAGE",0,787031,520099
52-142,1708FA-D2-Weekday-02,5593764,"U.C. VILLAGE",0,787031,520099
52-142,1708FA-D2-Weekday-02,5593765,"U.C. VILLAGE",0,787032,520099
52-142,1708FA-D2-Weekday-02,5593766,"U.C. VILLAGE",0,787041,520099
52-142,1708FA-D2-Weekday-02,5593767,"U.C. VILLAGE",0,787033,520099
52-142,1708FA-D2-Weekday-02,5593768,"U.C. VILLAGE",0,787031,520099
52-142,1708FA-D2-Weekday-02,5593769,"U.C. VILLAGE",0,787034,520099
52-142,1708FA-D2-Weekday-02,5593770,"U.C. VILLAGE",0,787041,520099
52-142,1708FA-D2-Weekday-02,5593771,"U.C. VILLAGE",0,787033,520099
52-142,1708FA-D2-Weekday-02,5593772,"U.C. VILLAGE",0,787031,520099
52-142,1708FA-D2-Weekday-02,5593773,"U.C. VILLAGE",0,787032,520099
52-142,1708FA-D2-Weekday-02,5593774,"U.C. VILLAGE",0,787041,520099
52-142,1708FA-D2-Weekday-02,5593775,"U.C. VILLAGE",0,787031,520099
52-142,1708FA-D2-Weekday-02,5593776,"U.C. VILLAGE",0,787032,520099
52-142,1708FA-D2-Weekday-02,5593777,"U.C. VILLAGE",0,787034,520099
52-142,1708FA-D2-Weekday-02,5593778,"U.C. CAMPUS",1,787032,520101
52-142,1708FA-D2-Weekday-02,5593779,"U.C. CAMPUS",1,787031,520101
